ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump,death_dum,COORD_X,COORD_Y
779,0,0,0,0,197.32,25.1,212.76,0,529424.8956,180814.2311
780,0,0,0,0,208.8,17.89,228.44,0,529415.7947,180797.4708
781,0,0,0,0,203.69,20.24,224.17,0,529412.0586,180801.4685
782,0,0,0,0,197.75,14.3,218.72,0,529409.272,180806.7496
783,0,0,0,0,192.83,9.56,214.55,0,529406.0268,180810.7598
784,0,0,0,0,191.86,16.09,207.66,0,529422.3174,180819.0453
785,0,0,0,0,186.99,11.29,203.58,0,529418.7857,180822.7333
786,0,0,0,0,180.25,8.82,196.85,0,529416.8506,180829.2955
787,0,0,0,0,174.33,9.26,191.47,0,529413.8717,180834.4143
788,0,0,0,0,167.22,13.36,185.27,0,529409.6949,180840.2897
789,0,0,0,0,158.45,20.9,177.72,0,529404.5987,180847.5585
790,0,0,0,0,151.21,26.89,171.54,0,529400.4179,180853.5912
791,0,0,0,0,143.96,32.46,165.8,0,529395.4599,180859.2893
792,0,0,0,0,137.01,19.42,159.99,0,529391.5777,180865.1722
793,0,0,0,0,129.26,13.03,153.71,0,529387.0904,180871.6694
794,0,0,0,0,121.31,9.25,147.45,0,529382.4029,180878.3189
795,0,0,0,0,114.49,10.89,142.22,0,529378.3284,180884.0395
796,0,0,0,0,101.07,9.61,134.32,0,529366.6776,180894.1323
797,1,0,1,0,93.1,17.24,128.34,1,529362.7634,180901.2738
798,1,0,1,0,85.52,10.38,124.33,1,529356.4192,180907.4089
799,1,0,1,0,77.89,6.99,118.56,1,529353.5848,180914.5778
800,0,0,0,0,104.39,13.57,144.9,0,529351.7253,180887.2977
801,0,0,0,0,99.05,19.45,141.2,0,529348.6524,180892.2568
802,0,0,0,0,92.75,11.38,137.3,0,529344.2794,180898.1273
803,1,0,1,0,89.03,7.64,134.9,1,529342.0279,180901.6905
804,1,0,1,0,51.89,10.82,90.12,1,529358.2507,180943.5035
805,2,0,2,0,45.73,17.09,87.23,1,529354.5849,180948.6048
806,2,0,2,0,40.91,21.91,84.85,1,529352.121,180952.7923
807,1,0,1,0,11.31,11.31,118.81,1,529297.0233,180960.2045
808,1,0,1,0,9.26,9.26,119.59,1,529293.1623,180964.9893
809,0,0,0,0,8.63,8.63,118.71,0,529291.6626,180969.5012
810,1,0,1,0,11.49,11.49,118.98,1,529289.0529,180974.0958
811,3,0,3,0,15.93,15.93,119.95,1,529286.0336,180978.458
812,0,0,0,0,21.5,21.5,122.11,0,529282.0484,180982.6847
813,2,0,2,0,26.17,26.17,122.05,1,529280.2493,180988.0768
814,1,0,1,0,31.61,23.62,123.7,1,529277.1524,180992.77
815,2,0,2,0,39.15,22.52,126.18,1,529273.0387,180999.324
816,1,0,1,0,40.82,14.6,133.39,1,529266.7216,180994.5023
817,0,0,0,0,40.43,18.41,130.13,0,529269.4191,180997.3453
818,0,0,0,0,60.8,24.63,135.42,0,529261.9586,181010.2508
819,0,0,0,0,53.23,27.18,131.66,0,529265.5952,181011.564
820,0,0,0,0,61.3,14.97,140.17,0,529257.4478,181007.9165
821,0,0,0,0,50.88,18.01,150.41,0,529246.4467,181015.738
822,1,0,1,0,49.57,20.77,146.05,1,529250.6807,181018.0652
823,2,0,2,0,48.14,24.42,142.21,1,529254.419,181020.8237
824,0,0,0,0,46.06,29.13,138.78,0,529257.7859,181024.5716
825,0,0,0,0,36,35.26,145.47,0,529251.2955,181032.6517
826,0,0,0,0,31.95,31.95,147.85,0,529249.133,181036.1351
827,1,0,1,0,27.56,27.56,150.8,1,529246.4969,181039.8208
828,1,0,1,0,19.9,19.9,156,1,529242.0463,181046.4627
829,1,0,1,0,14.61,14.61,159.3,1,529239.4472,181051.3288
830,1,0,1,0,9.78,9.78,163.69,1,529235.8479,181056.0623
831,0,0,0,0,48.64,14.89,160.67,0,529278.7584,181134.2952
832,0,0,0,0,53.81,19.97,160.56,0,529283.5085,181139.0582
833,0,0,0,0,55.4,20.66,157.73,0,529288.3604,181139.8146
834,0,0,0,0,60.34,14.87,157.52,0,529293.0004,181143.7307
835,0,0,0,0,65.1,10,156.14,0,529298.8459,181146.8335
836,0,0,0,0,70.17,8.16,155.04,0,529304.6914,181149.9363
837,0,0,0,0,76.16,9.71,155.78,0,529309.5838,181154.2809
838,0,0,0,0,78.52,12.46,155.08,0,529312.583,181155.4123
839,0,0,0,0,75.96,20.77,188.24,0,529266.3621,181160.9885
840,0,0,0,0,79.31,27.61,185.76,0,529274.4228,181164.9916
841,0,0,0,0,85.62,15.76,185.29,0,529282.5615,181171.1068
842,0,0,0,0,90.06,9.36,183.49,0,529290.3698,181174.6815
843,0,0,0,0,95.09,9.15,183.27,0,529296.5885,181178.6379
844,0,0,0,0,102.31,15.61,184.87,0,529303.0221,181184.4987
845,0,0,0,0,83.4,16.39,155.99,0,529316.4443,181158.8866
846,0,0,0,0,89.78,24.57,155.81,0,529323.0684,181162.4312
847,3,0,3,0,108.39,15.75,184.58,1,529310.8196,181188.4952
848,0,0,0,0,113,9.95,183.83,0,529317.4706,181190.9855
849,3,0,3,0,119.16,9.59,185.85,1,529322.6206,181195.5476
850,0,0,0,0,96.1,20.99,156.15,0,529329.2979,181165.9659
851,0,0,0,0,100.92,19.64,156.62,0,529333.97,181168.6168
852,0,0,0,0,107.59,18.44,158.02,0,529339.9255,181172.5665
853,0,0,0,0,124.33,12.33,187.2,0,529327.5344,181199.0488
854,0,0,0,0,128.64,15.91,187.74,0,529332.4749,181201.4956
855,0,0,0,0,134.34,9.68,189.84,0,529337.3779,181205.4184
856,0,0,0,0,114.82,12.37,159.5,0,529346.6705,181176.5363
857,0,0,0,0,121.11,9.06,161.46,0,529352.1052,181180.2617
858,0,1,1,0,140.07,10.03,192.44,1,529341.8808,181209.5421
859,0,0,0,0,181.72,21.78,266.47,0,529285.3833,181267.1859
860,0,0,0,0,183.88,28.3,265.95,0,529290.7346,181269.0101
861,0,0,0,0,187.25,22.17,266.49,0,529296.1906,181271.8919
862,0,0,0,0,189.68,16.95,266.27,0,529301.4104,181273.7128
863,1,0,1,0,193.25,9.88,265.59,1,529309.7769,181276.0357
864,0,0,0,0,194.65,8.32,264.6,0,529314.5026,181276.578
865,0,0,0,0,188.91,14.78,258.01,0,529316.5055,181270.2988
866,0,0,0,0,184.89,19.69,253,0,529318.597,181265.7099
867,0,0,0,0,181.3,24.22,248.43,0,529320.5463,181261.5394
868,0,0,0,0,175.45,30.22,242.53,0,529320.8335,181255.4276
869,0,0,0,0,171.46,34.74,238.02,0,529321.8672,181251.0228
870,0,0,0,0,167.46,39.58,233.16,0,529323.4324,181246.4205
871,0,0,0,0,164.23,43.9,228.79,0,529325.3763,181242.4609
872,0,0,0,0,157.39,36.57,218.71,0,529330.4751,181233.5174
873,0,0,0,0,152,29.48,211.6,0,529332.8835,181226.8266
874,0,0,0,0,148.01,24.22,206.3,0,529334.5911,181221.8059
875,0,0,0,0,145.08,19.15,201.36,0,529337.2036,181217.4413
876,0,0,0,0,222.54,19.1,265.75,0,529366.713,181289.0901
877,0,0,0,0,221.1,21.7,266.58,0,529362.3606,181289.4014
878,0,0,0,0,214.77,23.39,265.03,0,529352.826,181286.4156
879,0,0,0,0,211.12,21.97,264.51,0,529346.68,181284.7821
880,0,0,0,0,208.8,21.07,265.38,0,529340.5018,181284.4138
881,0,0,0,0,204.67,12.38,264.31,0,529334.5088,181281.9402
882,0,0,0,0,203.35,8.63,265.64,0,529329.3723,181282.0205
883,0,0,0,0,199.65,13.37,260.9,0,529331.327,181277.6392
884,0,0,0,0,194.99,19.08,255.14,0,529333.3084,181272.2035
885,0,0,0,0,192.06,22.94,251.33,0,529334.8469,181268.6555
886,0,0,0,0,188.44,27.22,246.98,0,529336.0068,181264.465
887,0,0,0,0,183.75,33.18,241.02,0,529337.9936,181258.8184
888,0,0,0,0,181.28,36.6,237.64,0,529339.3898,181255.6888
889,0,0,0,0,176.77,42.62,231.65,0,529341.5082,181250.0456
890,0,0,0,0,173.34,45.53,226.99,0,529343.1997,181245.6576
891,0,0,0,0,168.58,39.61,220.91,0,529344.7972,181239.7901
892,0,0,0,0,165.33,35.05,215.93,0,529347.0204,181235.2046
893,0,0,0,0,161.57,30.16,210.66,0,529348.728,181230.1839
894,0,0,0,0,158.63,26.16,205.92,0,529350.8142,181225.8059
895,0,0,0,0,156.15,23.06,201.6,0,529352.8897,181221.8496
896,1,0,1,0,150.86,13.65,191.61,1,529357.8623,181212.692
897,0,0,0,0,152.62,17.62,196.08,0,529354.8659,181216.6248
898,0,0,0,0,148.05,9.61,186.99,0,529359.4223,181208.3006
899,0,0,0,0,144.97,6.49,180.95,0,529362.067,181202.6708
900,0,0,0,0,142.2,9.39,174.16,0,529365.6488,181196.4318
901,0,0,0,0,138.06,11.18,166.79,0,529367.6733,181189.3092
902,0,0,0,0,232.42,9.96,270.26,0,529378.1566,181294.6566
903,2,0,2,0,136.42,14.22,161.37,1,529370.6967,181184.322
904,0,0,0,0,134.22,23.25,154.95,0,529373.6153,181178.2772
905,0,0,0,0,131.31,15.77,147.32,0,529376.303,181170.9604
906,4,0,4,0,130.19,10.32,140.89,1,529379.7479,181164.929
907,0,0,0,0,118.05,13.88,153.67,0,529355.7084,181173.1792
908,0,0,0,0,114.03,16.14,144.34,0,529358.96,181164.3998
909,3,0,3,0,110.76,10.2,135.96,1,529361.6638,181156.4504
910,0,0,0,0,110.33,7.57,131.26,0,529364.4025,181152.3
911,0,0,0,0,108.87,9.46,124.77,0,529366.9264,181146.2451
912,5,0,5,0,72.71,46.99,108.64,1,529341.2995,181118.5842
913,1,0,1,0,155.48,8.44,111.65,1,529389.8195,181136.4887
914,3,0,3,0,140.55,6.17,102.11,1,529376.5469,181125.1785
915,0,0,0,0,135.63,9.12,95.64,0,529379.334,181119.1303
916,0,0,0,0,151.34,13.65,106.54,0,529391.3956,181131.4647
917,0,0,0,0,146.11,12.2,99.77,0,529393.9357,181124.7772
918,0,0,0,0,130.36,15.17,88.83,0,529381.8687,181112.6537
919,0,0,0,0,124.93,22.19,81.6,0,529384.5457,181105.7587
920,2,2,4,0,139.73,18.68,91.37,1,529396.9134,181116.4128
921,0,0,0,0,134.74,26.06,84.15,0,529400.259,181109.1128
922,0,0,0,0,131.47,31.27,79.28,0,529402.493,181104.1056
923,0,0,0,0,127.86,34.89,73.72,0,529405.1432,181098.2649
924,0,0,0,0,122.7,40.39,66.05,0,529407.984,181090.1081
925,0,0,0,0,107.21,49.24,55.25,0,529394.937,181080.2806
926,1,0,1,0,110.33,43.02,61.03,1,529391.7659,181085.897
927,1,0,1,0,113.67,37.13,66.7,1,529388.8633,181091.3093
928,1,0,1,0,118.93,29.7,74.08,1,529386.3125,181098.4185
929,2,0,2,0,103.08,39.47,48.54,1,529397.3455,181073.5898
930,0,0,0,0,99.09,33.29,42.31,0,529398.9538,181067.3006
931,1,0,1,0,118,43.28,58.97,1,529410.3892,181082.3736
932,0,0,0,0,111.25,24.79,46.4,0,529417.75,181066.3203
933,0,0,0,0,95.57,26.51,35.87,0,529401.2812,181060.6132
934,0,0,0,0,88.36,10.75,20.19,0,529408.7285,181041.1628
935,0,0,0,0,106.82,8.13,37.81,0,529425.3656,181049.518
936,0,0,0,0,107.51,12.95,39.5,0,529422.4001,181054.919
937,3,0,3,0,62.81,62.81,72.01,1,529340.9284,181070.7853
938,0,0,0,0,68.63,64.28,70.24,0,529346.4942,181074.3262
939,1,0,1,0,74.07,58.81,68.98,1,529351.7163,181077.4806
940,1,0,1,0,80.98,11.51,13.65,1,529402.3433,181037.4121
941,5,1,6,0,74.58,14.28,8.65,1,529397.1356,181033.6914
942,2,0,2,0,69,13.08,7.26,1,529392.2571,181030.9234
943,3,0,3,0,63.18,15.09,10.54,1,529386.6577,181028.7035
944,2,0,2,0,57.38,18.71,15.41,1,529381.1808,181026.2979
945,0,0,0,0,52.13,23.07,20.51,0,529376.0476,181024.2788
946,0,0,0,0,47.19,27.89,25.76,0,529370.9048,181022.6371
947,5,0,5,0,43.55,30.07,33.46,1,529379.4949,180996.2806
948,0,18,18,0,49.44,25.26,29.27,1,529385.1847,180998.0969
949,3,0,3,0,54.72,18.53,22.83,1,529389.5208,181003.341
950,5,0,5,0,60.06,15.65,20.83,1,529394.7852,181004.3108
951,1,0,1,0,66,13.61,19.46,1,529400.4781,181006.0078
952,0,0,0,0,69.65,19.4,25.34,0,529405.1438,181001.2316
953,0,0,0,0,70.39,24.31,30.25,0,529406.4565,180996.4895
954,0,0,0,0,83.54,20.4,24.92,0,529417.2557,181011.2106
955,6,0,6,0,72.88,23.16,36.17,1,529409.1988,180991.1868
956,1,1,2,0,76.34,17.66,41.9,1,529412.5486,180986.3444
957,2,0,2,0,87.91,24.76,34.25,1,529423.2495,181003.6287
958,0,0,0,0,90.19,20.75,40.2,0,529426.2016,180997.9396
959,0,0,0,0,92.32,16.01,45.19,0,529428.6026,180993.2205
960,1,0,1,0,95.64,12.73,50.38,1,529431.9501,180989.2285
961,4,0,4,0,97.96,9.68,55.28,1,529434.0882,180984.5028
962,0,0,0,0,101.76,9.68,62.19,0,529437.3212,180978.1178
963,0,0,0,0,98.58,17.6,73.35,0,529429.9803,180959.7943
964,0,0,0,0,96.4,20.23,74.43,0,529426.7168,180957.0399
965,0,0,0,0,93.33,14.02,75.36,0,529422.3137,180954.2564
966,0,0,0,0,79.1,13.4,47.6,0,529414.8635,180981.1414
967,1,0,1,0,82.4,10.15,52.78,1,529417.5473,180976.6469
968,2,0,2,0,86.38,8.87,58.45,1,529420.6559,180971.8293
969,0,0,0,0,83.65,12.5,58.83,0,529417.4368,180970.078
970,1,0,1,0,79.18,20.77,58.25,1,529412.5324,180969.0628
971,2,0,2,0,75.79,17.72,60.03,1,529408.0924,180966.1675
972,1,0,1,0,72.23,16.22,61.96,1,529403.2998,180963.4858
973,1,0,1,0,69.27,16.16,64.52,1,529398.7905,180960.5887
974,0,0,0,0,66.34,18.13,66.4,0,529394.5333,180958.6997
975,0,0,0,0,91.44,9.07,77.92,0,529418.4267,180950.2936
976,0,0,0,0,98.42,14.22,85.42,0,529422.9658,180943.8431
977,0,0,0,0,103.55,19.15,90.66,0,529426.4101,180939.4792
978,1,0,1,0,108.37,24.04,96.13,1,529429.1718,180934.6528
979,1,0,1,0,57.69,5.62,94.11,1,529360.4835,180938.1478
980,2,0,2,0,56.25,6.49,89.36,1,529364.3097,180941.7332
981,0,0,0,0,56.46,9.21,85.81,0,529368.3553,180944.0286
982,1,0,1,0,56.86,13.81,81.67,1,529372.8207,180946.9327
983,1,0,1,0,57.64,17.97,78.2,1,529376.7369,180949.4241
984,1,0,1,0,60.37,20.28,74.74,1,529382.525,180951.6643
985,0,0,0,0,62.45,24.08,71.31,0,529387.2441,180954.3755
986,1,0,1,0,63.45,26.23,69.61,1,529389.4457,180955.8267
987,0,0,0,0,74.66,4.9,92.86,0,529383.9934,180933.0659
988,0,0,0,0,76.17,10.4,89.91,0,529388.9686,180935.4847
989,0,0,0,0,78.06,15.83,87.32,0,529393.8842,180937.8022
990,0,0,0,0,79.02,14.74,84.8,0,529397.3033,180940.281
991,1,0,1,0,84.11,12.13,99.66,1,529389.8411,180925.6409
992,0,0,0,0,88.57,16.11,103.68,0,529391.8118,180921.5055
993,2,0,2,0,90.74,19.74,113.94,1,529381.9159,180912.0852
994,0,0,0,0,94.19,21.53,108.4,0,529394.7946,180916.6983
995,0,0,0,0,95.72,23.9,116.86,0,529385.9818,180908.7007
996,0,0,0,0,103.11,31.34,123.53,0,529388.8314,180901.7973
997,0,0,0,0,109.29,28.32,128.89,0,529391.6455,180896.2882
998,0,0,0,0,118.13,25.46,136.88,0,529395.3334,180888.2102
999,0,0,0,0,100.92,28.12,114.39,0,529398.0564,180910.7023
1000,1,0,1,0,108.19,35.34,120.68,1,529401.9447,180904.5229
1001,0,0,0,0,113.8,49.61,126.12,0,529404.1945,180899.1987
1002,1,0,1,0,120.94,55.21,132.28,1,529408.2616,180893.3229
1003,0,0,0,0,124.78,38.34,136.32,0,529409.3573,180889.3646
1004,0,0,0,0,126.09,26.18,143.78,0,529399.3637,180881.3369
1005,0,0,0,0,132.98,29.1,149.58,0,529403.3015,180875.6571
1006,0,0,0,0,150.1,34.51,164.63,0,529412.5607,180861.2434
1007,0,0,0,0,157.53,29.6,171.05,0,529417.0654,180855.279
1008,0,0,0,0,163.91,26.25,176.67,0,529420.8041,180850.0924
1009,0,0,0,0,162.38,38.75,170.07,0,529430.8498,180858.5201
1010,0,0,0,0,169.66,37.65,176.51,0,529435.593,180852.9605
1011,0,0,0,0,177.03,37.26,183.51,0,529439.4839,180846.6815
1012,0,0,0,0,183.66,30.85,189.28,0,529444.2068,180841.9187
1013,0,0,0,0,170.95,23.95,182.98,0,529424.8688,180844.3162
1014,0,0,0,0,177.54,24.59,188.55,0,529429.5321,180839.4521
1015,0,0,0,0,182.8,25.78,193.27,0,529432.7483,180835.2488
1016,0,0,0,0,188.76,26.54,198.32,0,529437.1478,180830.976
1017,0,0,0,0,193.56,22.17,202.93,0,529439.4319,180826.7489
1018,0,0,0,0,198.9,17.27,207.89,0,529442.4668,180822.3417
1019,0,0,0,0,204.19,12.5,212.66,0,529445.8669,180818.2427
1020,0,0,0,0,194.22,20.86,198.76,0,529451.3101,180834.0274
1021,0,0,0,0,201.4,14.16,205.56,0,529455.4395,180828.1532
1022,0,0,0,0,210.25,8.25,218.26,0,529449.4738,180813.3518
1023,0,0,0,0,212,6.82,215.56,0,529461.7503,180819.6438
1024,0,0,0,0,210.6,11.76,212.71,0,529464.6964,180823.6055
1025,0,0,0,0,210.53,15.54,210.74,0,529469.2658,180827.3095
1026,0,0,0,0,210.7,10.72,209.31,0,529473.1073,180830.2974
1027,0,0,0,0,211.36,6.01,208.4,0,529477.0832,180832.8901
1028,0,0,0,0,232.01,27.12,232.25,0,529479.947,180808.3479
1029,0,0,0,0,231.86,23.45,230.46,0,529484.1461,180811.9429
1030,0,0,0,0,231.94,19.14,229,0,529488.1664,180815.2343
1031,0,0,0,0,231.4,14.29,226.69,0,529492.2831,180819.6244
1032,0,0,0,0,231.48,11.59,225.3,0,529495.9305,180822.9064
1033,0,0,0,0,232.19,11.24,223.92,0,529501.3547,180827.2301
1034,0,0,0,0,233.57,14.98,223.21,0,529507.0376,180831.1619
1035,0,0,0,0,212.89,7.49,203.58,0,529491.8795,180845.2259
1036,0,0,0,0,203.21,13.9,194.03,0,529485.6562,180852.7408
1037,0,0,0,0,197.97,18.94,188.66,0,529482.6809,180857.2492
1038,0,0,0,0,194.36,22.21,185.19,0,529480.1889,180859.8765
1039,2,0,2,0,190.42,26.32,181.03,1,529478.1685,180863.5123
1040,0,0,0,0,205.43,9.33,202.62,0,529473.541,180837.683
1041,0,0,0,0,200.43,14.03,198.13,0,529469.7261,180840.9742
1042,0,0,0,0,193.94,20.06,191.98,0,529465.5574,180845.9505
1043,0,0,0,0,188.62,25.17,186.94,0,529462.1573,180850.0494
1044,0,0,0,0,182.77,39.86,181.72,0,529457.8275,180854.025
1045,1,0,1,0,183.99,33.02,175.59,1,529472.4273,180866.7544
1046,1,0,1,0,175.56,41.41,167.02,1,529467.5192,180873.9043
1047,4,0,4,0,176.07,45.69,175.12,1,529454.1382,180859.7112
1048,0,0,0,0,169.35,51.32,168.84,0,529449.8402,180864.8835
1049,0,0,0,0,162.76,56.71,163.03,0,529445.0603,180869.4456
1050,0,0,0,0,155.17,63.38,156.23,0,529439.8821,180874.9941
1051,1,0,1,0,150.69,66.22,142.26,1,529452.1419,180894.1414
1052,0,0,0,0,145.05,60.91,136.35,0,529449.0272,180899.2442
1053,0,0,0,0,145.51,63.2,146.31,0,529435.4852,180884.0505
1054,2,0,2,0,139.79,57.66,130.93,1,529445.9873,180903.8507
1055,1,0,1,0,133.39,50.93,124.28,1,529442.298,180909.5368
1056,1,0,1,0,129.29,46.4,119.49,1,529440.506,180913.9757
1057,0,0,0,0,124.01,40.93,114.25,0,529437.1009,180918.2738
1058,0,0,0,0,119.21,35.72,108.86,0,529434.6152,180923.0937
1059,0,0,0,0,114.32,30.52,103.64,0,529431.7643,180927.6053
1060,0,0,0,0,139.82,63.75,140.7,0,529432.4973,180889.0569
1061,0,0,0,0,135.51,59.67,136.8,0,529429.7389,180892.375
1062,0,0,0,0,130.15,54.23,131.47,0,529427.0046,180897.1885
1063,1,0,1,0,124.15,48.14,125.52,1,529423.9444,180902.5917
1064,0,0,0,0,118.24,42.4,119.93,0,529420.5837,180907.5886
1065,1,0,1,0,114.34,38.02,115.58,1,529419.1722,180911.7382
1066,1,0,1,0,107.5,31.19,108.84,1,529415.5946,180917.9255
1067,0,0,0,0,100.62,24.34,101.96,0,529412.074,180924.3135
1068,0,0,0,0,94.98,18.39,95.84,0,529409.6252,180930.1309
1069,2,0,2,0,90.43,15.5,92.27,1,529406.3722,180933.3367
1070,2,0,2,0,107.84,16.53,72.23,1,529441.9669,180968.9236
1071,4,0,4,0,104.77,24.24,80.6,1,529434.5125,180953.9846
1072,2,0,2,0,112.19,32.76,89.4,1,529439.6094,180946.7398
1073,2,0,2,0,115.85,37.25,93.94,1,529441.8858,180942.8115
1074,4,0,4,0,119.76,41.69,98.44,1,529444.4679,180939.0904
1075,1,0,1,0,124.16,45.86,102.75,1,529447.9022,180936.0885
1076,0,0,0,0,111.79,21.48,77.52,0,529445.0614,180964.6175
1077,1,0,1,0,115.91,26.7,82.98,1,529448.1608,180960.1123
1078,0,0,0,0,121.75,33.77,90.17,0,529452.5958,180954.4452
1079,0,0,0,0,126.46,28.71,96.1,0,529455.954,180949.5479
1080,0,0,0,0,130.05,26.32,100.5,0,529458.4714,180945.9247
1081,0,0,0,0,133.97,24.01,104.93,0,529461.4162,180942.6114
1082,0,0,0,0,137.94,23.28,110.02,0,529463.8943,180938.0903
1083,0,0,0,0,128.85,37.64,108.03,0,529450.9966,180931.7824
1084,1,0,1,0,134.7,36.85,114.34,1,529454.9788,180926.8014
1085,0,0,0,0,138.96,36.95,118.93,0,529457.8691,180923.1877
1086,1,0,1,0,143.52,37.89,123.89,1,529460.8317,180919.1772
1087,1,0,1,0,148.68,39.66,129.48,1,529464.1798,180914.6783
1088,0,0,0,0,154.4,42.66,135.76,0,529467.732,180909.487
1089,0,0,0,0,159.09,45.35,140.76,0,529470.7568,180905.4782
1090,1,0,1,0,164.96,32.78,147.24,1,529474.1924,180899.9849
1091,1,0,1,0,170.57,32.28,152.84,1,529478.2139,180895.9018
1092,2,0,2,0,142.58,22.59,115.18,1,529467.2893,180934.1906
1093,0,0,0,0,148.09,25.12,122.13,0,529470.4966,180927.8943
1094,0,0,0,0,152.69,25.95,126.75,0,529474.1795,180924.8987
1095,0,0,0,0,156.48,27.97,130.87,0,529476.8707,180921.7783
1096,3,0,3,0,161.24,30.54,135.78,1,529480.5016,180918.3828
1097,0,0,0,0,165.08,19.81,140.92,0,529482.1275,180913.1424
1098,0,0,0,0,168.09,18.97,144.27,0,529484.0628,180910.4014
1099,0,0,0,0,184.24,34.69,166.3,0,529488.2811,180886.392
1100,0,0,0,0,197.98,28.37,180.28,0,529497.6902,180875.8688
1101,0,0,0,0,203.59,21.78,185.77,0,529501.8906,180872.0892
1102,0,0,0,0,202.2,14.85,179.79,0,529508.3571,180884.3124
1103,0,0,0,0,209.24,17.91,187.34,0,529512.8644,180878.2486
1104,0,0,0,0,213.62,14.25,191.88,0,529515.874,180874.8373
1105,0,0,0,0,212.85,15.85,201.71,0,529495.6284,180849.4073
1106,0,0,0,0,215.02,20.12,201.98,0,529500.8445,180852.1313
1107,0,0,0,0,215.61,17.7,201.02,0,529504.3055,180855.4085
1108,0,0,0,0,216.49,13.21,200.3,0,529508.015,180858.692
1109,4,0,4,0,216.44,10.14,198.71,1,529510.8393,180862.5509
1110,0,0,0,0,233.96,26.96,221.51,0,529512.0115,180836.0722
1111,0,0,0,0,233.47,21.5,219.34,0,529515.3748,180840.7421
1112,0,0,0,0,234.48,17.12,218.65,0,529519.6956,180844.4398
1113,0,0,0,0,234.98,13.5,217.6,0,529523.2682,180848.2181
1114,0,0,0,0,235.22,10.88,216.32,0,529526.5249,180852.1877
1115,0,0,0,0,244.52,14.29,222.26,0,529540.1133,180855.4453
1116,0,0,0,0,250.62,9.23,228.51,0,529544.4011,180850.8874
1117,0,0,0,0,255.69,7.54,233.92,0,529547.5058,180846.4254
1118,0,0,0,0,262.29,10.3,240.91,0,529551.5865,180840.727
1119,1,0,1,0,271.05,21.28,254.01,1,529547.837,180821.0795
1120,1,0,1,0,250.49,9.65,225.56,1,529549.9214,180859.7318
1121,0,0,0,0,251.73,12.54,225.41,0,529553.5284,180863.3557
1122,0,0,0,0,254.69,14.07,227.51,0,529557.5174,180864.3404
1123,0,0,0,0,266.29,8.8,241.3,0,529562.3737,180849.8318
1124,0,0,0,0,265.07,6.82,241.45,0,529558.534,180846.0758
1125,0,0,0,0,267.78,14.75,246.67,0,529555.0877,180836.149
1126,1,0,1,0,272.99,19.47,252.03,1,529558.5761,180832.0753
1127,0,0,0,0,280.38,12.28,259.96,0,529562.7644,180825.2443
1128,0,0,0,0,297.12,14.41,278.07,0,529571.4445,180808.9411
1129,2,0,2,0,300.65,10.3,282.04,1,529572.8059,180804.9393
1130,0,0,0,0,304.88,4.78,287,0,529573.8126,180799.4148
1131,0,0,0,0,315.86,8.41,303.94,0,529563.5137,180771.1489
1132,0,0,0,0,320.89,4.5,307.37,0,529571.8195,180772.6221
1133,0,0,0,0,328.04,4.24,315.42,0,529573.6112,180764.0902
1134,0,0,0,0,336.91,6.95,325.3,0,529575.9985,180753.8075
1135,0,0,0,0,344.43,9.23,329.8,0,529591.1396,180758.8607
1136,0,0,0,0,348.75,9.67,334.56,0,529592.5235,180753.9765
1137,0,0,0,0,352.61,11.63,339.1,0,529592.7404,180748.558
1138,0,0,0,0,358.75,17.55,345.73,0,529595.0313,180742.0571
1139,0,0,0,0,350.5,8.42,341.19,0,529576.3169,180735.1467
1140,0,0,0,0,348.08,10.55,339.43,0,529572.3903,180734.7944
1141,0,0,0,0,344.05,15.55,336.5,0,529565.9466,180734.3778
1142,0,0,0,0,342.52,20.3,335.92,0,529561.508,180732.4987
1143,0,0,0,0,338.74,24.67,332.96,0,529556.3003,180732.9966
1144,0,0,0,0,336.14,21.84,331.41,0,529550.8985,180731.8498
1145,0,0,0,0,333.8,18.78,330.14,0,529545.6572,180730.581
1146,0,0,0,0,332.43,13.5,322,0,529569.0861,180753.2528
1147,0,0,0,0,331.05,16.51,328.52,0,529539.9375,180729.5522
1148,0,0,0,0,328.18,15.88,326.76,0,529534.2114,180728.7755
1149,0,0,0,0,323.87,15.93,323.94,0,529526.3518,180728.323
1150,0,0,0,0,319.66,19.79,321.52,0,529517.4857,180727.214
1151,0,0,0,0,318,25.43,320.86,0,529512.8705,180726.0873
1152,0,0,0,0,315.75,23.74,319.6,0,529508.0032,180725.5849
1153,0,0,0,0,441.34,11,434.15,0,529621.6791,180653.9334
1154,0,0,0,0,440.79,10.94,434.78,0,529615.6496,180649.617
1155,0,0,0,0,438.5,11.19,433.11,0,529611.2575,180649.0004
1156,0,0,0,0,437.88,14.13,433.16,0,529607.6118,180646.8892
1157,0,0,0,0,407.78,9.55,401.32,0,529598.6997,180678.4494
1158,0,0,0,0,408.87,9.6,401.76,0,529602.2795,180680.0544
1159,0,0,0,0,410.92,5.46,403.29,0,529605.8128,180680.3968
1160,0,0,0,0,416.75,6.17,406.78,0,529619.7052,180685.0399
1161,0,0,0,0,417.48,10.95,406.46,0,529624.8035,180688.828
1162,0,0,0,0,402.97,12.18,395.2,0,529601.6998,180687.3558
1163,0,0,0,0,396.12,18.84,388.11,0,529598.7009,180693.8387
